country,indicator,series_name,year,value,dataflow,publication_date
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1991,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1992,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1993,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1994,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1995,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1996,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1997,1.113024354,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1998,2.143423557,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1999,3.482247353,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2000,5.368463039,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2001,7.252025604,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2002,7.898321152,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2003,8.49215889,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2004,8.807908058,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2005,8.445924759,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2006,8.095727921,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2007,8.121548653,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2008,9.929805756,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2009,11.60897446,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2010,13.34439087,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2011,15.15636158,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2012,16.49877548,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2013,15.90407181,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2014,15.3306675,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2015,14.78924656,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2016,14.29017925,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2017,13.81042194,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2018,13.51291275,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_Q_PU_RY2017,"Capital stock, Public private partnership, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",2019,13.22287178,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1989,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1990,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1991,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1992,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1993,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1994,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1995,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1996,0.0,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1997,0.608781815,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1998,1.147159815,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",1999,1.944069386,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2000,2.993717194,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2001,4.101369858,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2002,4.592885017,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2003,5.038219452,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2004,5.293619156,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2005,5.058668137,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2006,5.050105572,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2007,5.127850056,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2008,6.431706429,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2009,7.487221718,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2010,8.018959045,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2011,9.143163681,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2012,9.927529335,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2013,9.503577232,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2014,9.021945953,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2015,8.595058441,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2016,8.207289696,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2017,7.941558361,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2018,7.797588825,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_PUPVT_V_XDC,"Capital stock, Public private partnership, Current prices, Domestic currency",2019,7.634190083,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1960,51.57630113,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1961,47.3876548,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1962,49.09071924,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1963,45.61927537,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1964,43.32281868,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1965,40.62505616,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1966,39.61268952,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1967,38.91670905,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1968,37.67633932,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1969,35.04180486,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1970,33.37195311,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1971,32.09614019,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1972,30.21346826,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1973,28.9800967,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1974,32.10871737,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1975,31.28746838,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1976,30.34439503,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1977,30.54368979,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1978,29.50621552,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1979,29.59472411,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1980,30.44823353,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1981,32.03300589,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1982,33.55361553,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1983,35.12419682,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1984,35.65201943,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1985,36.00901161,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1986,37.08782119,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1987,39.28167457,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1988,38.99134283,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1989,38.88310321,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1990,40.15475279,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1991,40.31549085,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1992,41.49039458,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1993,43.69239858,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1994,44.38247677,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1995,45.03464682,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1996,44.72405495,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1997,43.94261066,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1998,43.41069317,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",1999,44.32724827,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2000,45.02525779,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2001,45.34273142,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2002,46.47585731,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2003,45.89475531,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2004,46.53810444,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2005,49.06679218,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2006,48.08722295,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2007,49.32075658,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2008,51.61479978,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2009,56.77642081,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2010,62.97099191,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2011,71.07437908,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2012,75.7820284,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2013,77.05971013,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2014,76.44169617,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2015,76.88870219,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2016,77.54921079,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2017,76.5308602,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2018,76.25890544,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_POGDP_PT,"Capital stock, General government, Constant prices, Percent of GDP",2019,74.5209318,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1960,33.98034668,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1961,35.34304428,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1962,36.7468071,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1963,38.1930809,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1964,39.68338394,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1965,41.21927261,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1966,42.80237961,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1967,44.43439484,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1968,46.11707306,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1969,47.8522377,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1970,49.64177322,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1971,51.48764801,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1972,53.39189529,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1973,55.35663223,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1974,57.38404846,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1975,59.47640991,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1976,61.63608932,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1977,63.86552429,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1978,66.16725159,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1979,68.54390717,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1980,70.99822235,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1981,73.53301239,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1982,76.15122986,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1983,78.855896,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1984,81.65016937,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1985,84.53733063,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1986,87.52074432,IMF.FAD:ICSD(1.0.0),2025-07-01
GRC,CAPSTCK_S13_Q_PU_RY2017,"Capital stock, General government, Constant prices, Purchasing power parity (PPP) international dollar, ICP benchmark 2017",1987,90.60393524,IMF.FAD:ICSD(1.0.0),2025-07-01
